-0.121124,-0.998993
-0.118713,-0.997437
-0.116211,-0.995026
-0.110443,-0.986389
-0.104675,-0.973511
-0.100708,-0.962189
-0.091492,-0.928101
-0.083252,-0.888397
-0.074921,-0.839447
-0.068359,-0.794647
-0.064362,-0.764618
-0.054718,-0.683838
-0.045868,-0.599213
-0.037811,-0.604950
-0.027618,-0.441864
-0.020050,-0.320770
-0.009155,-0.146454
0.002930,0.046844
0.014832,0.237274
0.026276,0.420380
0.034424,0.550751
0.045898,0.599518
0.054443,0.681366
0.065460,0.773071
0.081329,0.877899
0.092804,0.933624
0.103485,0.970337
0.112915,0.990601
0.122223,0.999451
0.129272,0.998779
0.133240,0.995605
0.138855,0.987671
0.141571,0.982391
0.139832,0.985870
0.135895,0.992371
0.135590,0.992767
0.133057,0.995789
0.126617,0.999786
0.120239,0.998505
0.109772,0.985107
0.100372,0.961151
0.081879,0.880951
0.063477,0.757721
0.050842,0.648010
0.037384,0.598114
0.024078,0.385223
0.006500,0.103973
-0.009857,-0.157684
-0.023651,-0.378387
-0.033691,-0.539032
-0.040222,-0.643524
-0.048950,-0.629822
-0.060516,-0.733856
-0.071106,-0.814056
-0.078552,-0.861877
-0.084198,-0.893402
-0.089600,-0.919739
-0.093658,-0.937103
-0.099030,-0.956787
-0.100891,-0.962769
-0.098724,-0.955780
-0.096619,-0.948395
-0.094666,-0.941071
-0.092957,-0.934235
-0.090851,-0.925323
-0.088806,-0.916107
-0.085114,-0.898132
-0.078827,-0.863525
-0.073212,-0.828308
-0.067993,-0.791962
-0.060547,-0.734100
-0.050995,-0.649445
